"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,26.12674,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,26.02233,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,25.79045,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,25.69277,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,25.2286,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,25.34,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,25.35674,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,25.28306,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,25.10943,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,25.34329,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,24.63274,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,24.62246,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,24.64345,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,23.86075,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,23.6539,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,23.13497,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,22.97515,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,23.081,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,22.73544,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,22.51569,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,22.218,,
"HUN","Hungary","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,22.06937,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,18.53366,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,18.1963,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,18.08024,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,17.96539,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,18.00024,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,17.68915,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,18.53968,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,18.82884,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,18.07248,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,17.19597,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,17.29518,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,17.03,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,16.88957,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,17.08861,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,16.44351,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,16.18826,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,16.08964,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,15.38563,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,14.95207,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,14.86234,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,14.25862,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,13.93929,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,14.51011,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,13.75113,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,14.17012,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,13.63229,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,13.44662,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,13.50448,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,13.43333,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,13.60506,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,14.83129,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,14.63859,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,15.28738,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,15.73274,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,15.10875,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,15.28955,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,14.94442,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,14.76102,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,16.123,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,15.89842,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,16.59834,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,18.56053,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,16.76764,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,18.71966,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,18.46629,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,17.92658,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,17.27413,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,17.38869,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,15.81951,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,16.31553,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,16.19028,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,14.98124,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,15.89191,,
"ISL","Iceland","LRIN64FE","Inactivity rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,14.78636,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,11.82409,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,12.43498,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,13.89991,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,11.60744,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,12.52932,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,13.16131,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,13.51779,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,11.85288,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,12.89756,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,13.00918,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,12.78306,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,13.10958,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,13.45212,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,11.72608,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,10.56898,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,11.30352,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,10.37113,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,9.685428,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,10.15786,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,9.672599,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,9.537193,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,9.400578,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,8.125996,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,9.579393,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,7.758604,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,8.62697,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,7.128599,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,7.364524,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,7.545329,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.949395,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,9.94462,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,9.263481,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,9.535949,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,10.4411,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,9.666605,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,9.684324,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,9.942146,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,9.261731,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,10.75835,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,10.87617,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,11.96371,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,12.83085,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,9.831859,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,14.29163,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,13.55421,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,12.48861,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,12.58843,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,10.4862,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,10.95943,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,10.21065,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,11.94359,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,10.90706,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,10.19376,,
"ISL","Iceland","LRIN64MA","Inactivity rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,10.7307,,
"ISL","Iceland","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,15.12965,,
"ISL","Iceland","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,15.28261,,
"ISL","Iceland","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,15.96871,,
"ISL","Iceland","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,14.76269,,
"ISL","Iceland","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,15.25426,,
"ISL","Iceland","LRIN64TT","Inactivity rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,15.42437,,
